CustomerID,total_revenue,Country,rank,row_number
13548,682.41,United Kingdom,2149,2149
18135,681.91,United Kingdom,2150,2150
12478,680.99,Greece,2151,2151
13524,680.18,United Kingdom,2152,2152
16872,680.02,United Kingdom,2153,2153
15322,679.68,United Kingdom,2154,2154
13430,679.45,United Kingdom,2155,2155
14788,679.44,United Kingdom,2156,2156
17994,678.49,United Kingdom,2157,2157
13925,678.25,United Kingdom,2158,2158
13607,678.01,United Kingdom,2159,2159
13388,677.1,United Kingdom,2160,2160
13040,676.99,United Kingdom,2161,2161
16377,676.2,United Kingdom,2162,2162
15626,675.8,United Kingdom,2163,2163
17462,675.69,United Kingdom,2164,2164
13325,675.3,United Kingdom,2165,2165
16418,675.27,United Kingdom,2166,2166
13355,674.7,United Kingdom,2167,2167
13464,674.68,United Kingdom,2168,2168
17749,674.52,United Kingdom,2169,2169
13951,674.45,United Kingdom,2170,2170
14504,673.26,United Kingdom,2171,2171
18121,673.1,United Kingdom,2172,2172
14628,671.96,United Kingdom,2173,2173
17883,671.77,United Kingdom,2174,2174
12638,671.69,Sweden,2175,2175
17299,669.11,United Kingdom,2176,2176
12418,668.58,Switzerland,2177,2177
14342,668.56,United Kingdom,2178,2178
13741,668.43,United Kingdom,2179,2179
16383,668.36,United Kingdom,2180,2180
15031,668.14,United Kingdom,2181,2181
18022,668.11,United Kingdom,2182,2182
16268,667.65,United Kingdom,2183,2183
15969,666.1,United Kingdom,2184,2184
17777,665.86,United Kingdom,2185,2185
17105,665.78,United Kingdom,2186,2186
16056,664.85,United Kingdom,2187,2187
13963,664.54,United Kingdom,2188,2188
16208,664.26,United Kingdom,2189,2189
15643,664.0,United Kingdom,2190,2190
14720,663.81,United Kingdom,2191,2191
13240,663.65,United Kingdom,2192,2192
16573,663.61,United Kingdom,2193,2193
14451,662.59,United Kingdom,2194,2194
16014,662.38,United Kingdom,2195,2195
18218,662.08,United Kingdom,2196,2196
16774,661.52,United Kingdom,2197,2197
13028,661.32,United Kingdom,2198,2198
14603,660.0,United Kingdom,2199,2199
15492,659.46,United Kingdom,2200,2200
13518,659.44,United Kingdom,2201,2201
13759,659.41,United Kingdom,2202,2202
16357,658.88,United Kingdom,2203,2203
14150,658.64,United Kingdom,2204,2204
17779,658.57,United Kingdom,2205,2205
16696,657.9,United Kingdom,2206,2206
14818,657.8,United Kingdom,2207,2207
12577,657.8,France,2207,2208
15648,657.35,United Kingdom,2209,2209
17459,657.3,United Kingdom,2210,2210
15677,657.23,United Kingdom,2211,2211
16157,656.69,United Kingdom,2212,2212
13049,656.68,United Kingdom,2213,2213
16708,656.63,United Kingdom,2214,2214
16127,656.25,United Kingdom,2215,2215
14894,655.75,United Kingdom,2216,2216
16444,654.67,United Kingdom,2217,2217
14651,654.6,United Kingdom,2218,2218
17398,653.38,United Kingdom,2219,2219
18151,653.35,United Kingdom,2220,2220
13496,653.33,United Kingdom,2221,2221
15205,653.24,United Kingdom,2222,2222
14044,652.82,United Kingdom,2223,2223
14548,652.8,United Kingdom,2224,2224
17523,652.74,United Kingdom,2225,2225
14034,651.82,United Kingdom,2226,2226
16734,650.51,United Kingdom,2227,2227
16469,650.43,United Kingdom,2228,2228
15571,650.43,United Kingdom,2228,2229
16969,650.41,United Kingdom,2230,2230
17373,646.92,United Kingdom,2231,2231
12589,646.68,France,2232,2232
15651,646.3,United Kingdom,2233,2233
17545,645.96,United Kingdom,2234,2234
14855,645.65,United Kingdom,2235,2235
12719,644.95,France,2236,2236
17312,644.3,United Kingdom,2237,2237
16431,642.81,United Kingdom,2238,2238
14020,642.8,United Kingdom,2239,2239
13034,642.77,United Kingdom,2240,2240
15384,642.41,United Kingdom,2241,2241
17046,642.02,United Kingdom,2242,2242
15297,641.94,United Kingdom,2243,2243
12365,641.38,Cyprus,2244,2244
12624,641.13,France,2245,2245
13417,640.83,United Kingdom,2246,2246
13318,640.76,United Kingdom,2247,2247
12631,640.5,Finland,2248,2248
14301,640.14,United Kingdom,2249,2249
15919,639.89,United Kingdom,2250,2250
17515,639.02,United Kingdom,2251,2251
18160,638.06,United Kingdom,2252,2252
14754,638.05,United Kingdom,2253,2253
14664,637.89,United Kingdom,2254,2254
14128,637.5,United Kingdom,2255,2255
14481,636.51,United Kingdom,2256,2256
15829,636.14,United Kingdom,2257,2257
15773,635.68,United Kingdom,2258,2258
14000,635.66,United Kingdom,2259,2259
16139,635.41,United Kingdom,2260,2260
17985,634.95,United Kingdom,2261,2261
13892,632.97,United Kingdom,2262,2262
14220,632.4,United Kingdom,2263,2263
16306,632.27,United Kingdom,2264,2264
18183,632.07,United Kingdom,2265,2265
13822,632.0,United Kingdom,2266,2266
14021,631.9,United Kingdom,2267,2267
15244,631.57,United Kingdom,2268,2268
13539,631.34,United Kingdom,2269,2269
17990,630.84,United Kingdom,2270,2270
13046,629.31,United Kingdom,2271,2271
13525,628.78,United Kingdom,2272,2272
14687,628.38,United Kingdom,2273,2273
16022,628.28,United Kingdom,2274,2274
15028,627.13,United Kingdom,2275,2275
13546,626.99,United Kingdom,2276,2276
15402,626.77,United Kingdom,2277,2277
14036,626.65,United Kingdom,2278,2278
13914,626.45,United Kingdom,2279,2279
14382,626.07,United Kingdom,2280,2280
16750,623.93,United Kingdom,2281,2281
16718,623.75,United Kingdom,2282,2282
12649,623.51,Germany,2283,2283
15147,623.5,United Kingdom,2284,2284
13368,623.4,United Kingdom,2285,2285
15258,623.16,United Kingdom,2286,2286
17499,622.88,United Kingdom,2287,2287
15182,622.85,United Kingdom,2288,2288
17460,622.43,United Kingdom,2289,2289
15768,621.83,United Kingdom,2290,2290
18217,621.75,United Kingdom,2291,2291
16915,621.68,United Kingdom,2292,2292
17640,621.66,United Kingdom,2293,2293
14152,621.29,United Kingdom,2294,2294
13402,621.23,United Kingdom,2295,2295
16141,620.4,United Kingdom,2296,2296
12667,620.13,Finland,2297,2297
14529,620.04,United Kingdom,2298,2298
13493,618.63,Switzerland,2299,2299
16613,618.59,United Kingdom,2300,2300
13145,618.52,United Kingdom,2301,2301
12596,618.27,Spain,2302,2302
13301,618.09,United Kingdom,2303,2303
16134,618.09,United Kingdom,2303,2304
14593,617.99,United Kingdom,2305,2305
14377,617.05,United Kingdom,2306,2306
16442,616.79,United Kingdom,2307,2307
16311,616.26,United Kingdom,2308,2308
14905,616.15,United Kingdom,2309,2309
16005,615.39,United Kingdom,2310,2310
15275,615.14,United Kingdom,2311,2311
16566,614.66,United Kingdom,2312,2312
16116,612.78,United Kingdom,2313,2313
12513,612.29,France,2314,2314
18149,612.08,United Kingdom,2315,2315
15232,612.06,United Kingdom,2316,2316
15645,612.01,United Kingdom,2317,2317
16109,611.88,United Kingdom,2318,2318
16763,611.85,United Kingdom,2319,2319
13731,610.59,United Kingdom,2320,2320
12673,610.52,Germany,2321,2321
15795,610.01,United Kingdom,2322,2322
13357,609.95,United Kingdom,2323,2323
14636,609.85,United Kingdom,2324,2324
13933,608.79,United Kingdom,2325,2325
12933,607.53,United Kingdom,2326,2326
15573,607.45,United Kingdom,2327,2327
17119,606.91,United Kingdom,2328,2328
14710,606.13,United Kingdom,2329,2329
17849,605.8,United Kingdom,2330,2330
14133,605.64,United Kingdom,2331,2331
13888,605.63,United Kingdom,2332,2332
17507,605.58,United Kingdom,2333,2333
13233,605.12,United Kingdom,2334,2334
13558,605.06,United Kingdom,2335,2335
14323,605.06,United Kingdom,2335,2336
14675,604.75,United Kingdom,2337,2337
17664,604.64,United Kingdom,2338,2338
12944,604.51,United Kingdom,2339,2339
16732,603.75,United Kingdom,2340,2340
12556,603.71,Spain,2341,2341
12707,603.42,France,2342,2342
17259,603.37,United Kingdom,2343,2343
15366,602.51,United Kingdom,2344,2344
17890,602.09,United Kingdom,2345,2345
12654,601.98,Germany,2346,2346
14609,601.56,United Kingdom,2347,2347
16654,601.27,United Kingdom,2348,2348
12420,600.39,Cyprus,2349,2349
18211,600.07,United Kingdom,2350,2350
13243,600.07,United Kingdom,2350,2351
12872,599.97,United Kingdom,2352,2352
12521,599.68,Germany,2353,2353
14965,599.0,United Kingdom,2354,2354
17420,598.83,United Kingdom,2355,2355
14467,598.76,United Kingdom,2356,2356
15720,598.73,United Kingdom,2357,2357
13311,598.57,United Kingdom,2358,2358
13959,598.2,United Kingdom,2359,2359
16298,598.2,United Kingdom,2359,2360
14108,597.91,United Kingdom,2361,2361
17864,597.5,United Kingdom,2362,2362
16788,597.48,United Kingdom,2363,2363
14645,597.09,United Kingdom,2364,2364
15381,596.85,United Kingdom,2365,2365
18246,596.1,United Kingdom,2366,2366
17658,595.42,United Kingdom,2367,2367
14284,595.25,United Kingdom,2368,2368
16325,594.24,United Kingdom,2369,2369
12917,594.0,United Kingdom,2370,2370
15442,594.0,United Kingdom,2370,2371
16535,593.75,United Kingdom,2372,2372
18232,592.97,United Kingdom,2373,2373
16203,592.9,United Kingdom,2374,2374
14692,591.55,United Kingdom,2375,2375
13276,590.93,United Kingdom,2376,2376
13452,590.0,United Kingdom,2377,2377
13270,590.0,United Kingdom,2377,2378
14882,589.7,United Kingdom,2379,2379
18123,589.44,United Kingdom,2380,2380
16723,589.15,United Kingdom,2381,2381
16838,588.85,United Kingdom,2382,2382
14338,588.22,United Kingdom,2383,2383
15624,588.13,United Kingdom,2384,2384
17351,587.15,United Kingdom,2385,2385
17014,586.33,United Kingdom,2386,2386
17360,585.79,United Kingdom,2387,2387
12384,585.27,Switzerland,2388,2388
15222,585.0,United Kingdom,2389,2389
16384,584.5,United Kingdom,2390,2390
16072,584.32,United Kingdom,2391,2391
14023,584.07,United Kingdom,2392,2392
13557,584.06,United Kingdom,2393,2393
15762,583.75,United Kingdom,2394,2394
12426,582.73,Germany,2395,2395
13427,582.6,United Kingdom,2396,2396
17970,582.59,United Kingdom,2397,2397
12695,582.1,France,2398,2398
18095,580.05,United Kingdom,2399,2399
16906,579.77,United Kingdom,2400,2400
17142,579.0,United Kingdom,2401,2401
13292,578.94,United Kingdom,2402,2402
17540,578.9,United Kingdom,2403,2403
12601,577.06,Germany,2404,2404
14176,576.9,United Kingdom,2405,2405
16916,576.26,United Kingdom,2406,2406
15830,576.0,United Kingdom,2407,2407
15550,575.63,United Kingdom,2408,2408
16345,575.41,United Kingdom,2409,2409
13487,575.4,United Kingdom,2410,2410
14167,574.84,United Kingdom,2411,2411
14400,574.7,United Kingdom,2412,2412
12784,574.42,Portugal,2413,2413
15339,574.07,United Kingdom,2414,2414
15303,574.02,United Kingdom,2415,2415
12879,573.22,United Kingdom,2416,2416
15415,572.81,United Kingdom,2417,2417
13379,572.56,United Kingdom,2418,2418
13405,572.45,United Kingdom,2419,2419
12816,572.2,Poland,2420,2420
13816,571.67,Germany,2421,2421
17616,571.2,United Kingdom,2422,2422
15821,570.96,United Kingdom,2423,2423
15315,570.5,United Kingdom,2424,2424
14592,570.46,United Kingdom,2425,2425
16667,570.13,United Kingdom,2426,2426
13939,568.55,United Kingdom,2427,2427
13321,567.36,United Kingdom,2428,2428
17897,566.6,United Kingdom,2429,2429
18150,566.58,United Kingdom,2430,2430
16278,566.38,United Kingdom,2431,2431
13894,564.62,United Kingdom,2432,2432
15344,563.94,United Kingdom,2433,2433
16933,563.23,United Kingdom,2434,2434
14753,563.15,United Kingdom,2435,2435
17265,562.9,United Kingdom,2436,2436
12414,562.41,Austria,2437,2437
12559,561.71,Germany,2438,2438
13946,561.57,United Kingdom,2439,2439
15655,560.67,United Kingdom,2440,2440
13044,560.47,United Kingdom,2441,2441
14273,559.97,United Kingdom,2442,2442
16275,559.87,United Kingdom,2443,2443
18043,559.51,United Kingdom,2444,2444
14177,559.41,United Kingdom,2445,2445
12866,559.12,Belgium,2446,2446
17503,558.96,United Kingdom,2447,2447
12987,558.7,United Kingdom,2448,2448
13800,558.32,United Kingdom,2449,2449
13260,557.62,United Kingdom,2450,2450
17955,557.3,United Kingdom,2451,2451
17295,556.95,United Kingdom,2452,2452
16385,555.89,United Kingdom,2453,2453
14805,554.65,United Kingdom,2454,2454
14891,554.38,United Kingdom,2455,2455
14618,553.44,United Kingdom,2456,2456
15068,553.36,United Kingdom,2457,2457
12363,552.0,Unspecified,2458,2458
17674,551.04,United Kingdom,2459,2459
17291,550.8,United Kingdom,2460,2460
17235,550.06,United Kingdom,2461,2461
12390,549.84,Belgium,2462,2462
16340,549.07,United Kingdom,2463,2463
16536,548.97,United Kingdom,2464,2464
16031,548.94,United Kingdom,2465,2465
14474,547.66,United Kingdom,2466,2466
16811,547.07,United Kingdom,2467,2467
17637,547.06,United Kingdom,2468,2468
16211,547.02,United Kingdom,2469,2469
17520,546.81,United Kingdom,2470,2470
12743,546.43,Unspecified,2471,2471
14997,546.2,United Kingdom,2472,2472
17806,546.04,United Kingdom,2473,2473
12793,545.48,Portugal,2474,2474
16475,544.3,United Kingdom,2475,2475
13617,544.18,United Kingdom,2476,2476
13390,544.08,United Kingdom,2477,2477
16927,543.05,United Kingdom,2478,2478
13278,542.73,United Kingdom,2479,2479
16230,542.03,United Kingdom,2480,2480
17447,541.53,United Kingdom,2481,2481
17557,541.46,United Kingdom,2482,2482
13874,540.45,United Kingdom,2483,2483
13812,539.0,Germany,2484,2484
14496,538.81,United Kingdom,2485,2485
15452,538.73,United Kingdom,2486,2486
15469,538.55,United Kingdom,2487,2487
15539,538.46,United Kingdom,2488,2488
17062,538.37,United Kingdom,2489,2489
17345,537.74,United Kingdom,2490,2490
14539,537.48,United Kingdom,2491,2491
16206,537.06,United Kingdom,2492,2492
15043,537.0,United Kingdom,2493,2493
16804,536.99,United Kingdom,2494,2494
16233,536.68,United Kingdom,2495,2495
15535,536.4,United Kingdom,2496,2496
16142,535.34,United Kingdom,2497,2497
12988,535.32,United Kingdom,2498,2498
13000,534.85,United Kingdom,2499,2499
13385,534.57,United Kingdom,2500,2500
13434,534.24,United Kingdom,2501,2501
17443,534.24,Canada,2501,2502
13217,533.98,United Kingdom,2503,2503
15433,533.3,United Kingdom,2504,2504
15756,532.96,United Kingdom,2505,2505
15825,532.94,United Kingdom,2506,2506
16706,531.35,United Kingdom,2507,2507
14265,530.18,Unspecified,2508,2508
18159,530.15,United Kingdom,2509,2509
14002,529.73,United Kingdom,2510,2510
14463,529.62,United Kingdom,2511,2511
16185,529.41,United Kingdom,2512,2512
17631,528.33,United Kingdom,2513,2513
16602,528.08,United Kingdom,2514,2514
12479,527.2,Germany,2515,2515
17623,527.05,United Kingdom,2516,2516
18252,526.67,United Kingdom,2517,2517
16892,525.54,United Kingdom,2518,2518
17290,525.24,United Kingdom,2519,2519
17429,524.92,United Kingdom,2520,2520
15467,524.88,United Kingdom,2521,2521
15891,524.52,United Kingdom,2522,2522
13721,524.14,United Kingdom,2523,2523
17329,523.11,United Kingdom,2524,2524
18017,523.0,United Kingdom,2525,2525
17712,522.91,United Kingdom,2526,2526
14871,522.38,United Kingdom,2527,2527
12863,521.2,United Kingdom,2528,2528
15149,520.8,United Kingdom,2529,2529
14873,519.68,United Kingdom,2530,2530
12571,519.61,France,2531,2531
13643,519.44,United Kingdom,2532,2532
16955,518.67,United Kingdom,2533,2533
16650,518.42,United Kingdom,2534,2534
15030,518.28,United Kingdom,2535,2535
16135,517.55,United Kingdom,2536,2536
17454,517.53,United Kingdom,2537,2537
18205,517.36,United Kingdom,2538,2538
13043,516.42,United Kingdom,2539,2539
15882,516.36,United Kingdom,2540,2540
15809,515.77,United Kingdom,2541,2541
12811,514.85,Portugal,2542,2542
15246,514.15,United Kingdom,2543,2543
13005,513.7,United Kingdom,2544,2544
17513,513.2,United Kingdom,2545,2545
17805,512.31,United Kingdom,2546,2546
17480,511.82,United Kingdom,2547,2547
12582,511.36,Finland,2548,2548
14851,511.35,United Kingdom,2549,2549
16561,511.12,United Kingdom,2550,2550
15406,510.71,United Kingdom,2551,2551
12904,509.58,United Kingdom,2552,2552
12436,509.01,Norway,2553,2553
16898,508.81,United Kingdom,2554,2554
15417,508.8,United Kingdom,2555,2555
17391,508.8,United Kingdom,2555,2556
14317,508.58,United Kingdom,2557,2557
17958,508.46,United Kingdom,2558,2558
17415,507.84,United Kingdom,2559,2559
14158,507.66,United Kingdom,2560,2560
14820,507.29,United Kingdom,2561,2561
15721,507.08,United Kingdom,2562,2562
16960,507.05,United Kingdom,2563,2563
13885,506.8,United Kingdom,2564,2564
16614,506.19,United Kingdom,2565,2565
14014,505.18,United Kingdom,2566,2566
15081,504.8,United Kingdom,2567,2567
12991,503.76,United Kingdom,2568,2568
17630,503.6,United Kingdom,2569,2569
16863,502.8,United Kingdom,2570,2570
15006,502.09,United Kingdom,2571,2571
13865,501.56,United Kingdom,2572,2572
15881,501.39,United Kingdom,2573,2573
13116,501.14,United Kingdom,2574,2574
13247,501.12,United Kingdom,2575,2575
16616,500.42,United Kingdom,2576,2576
15389,500.0,United Kingdom,2577,2577
14958,499.68,United Kingdom,2578,2578
14077,499.42,United Kingdom,2579,2579
15193,499.32,United Kingdom,2580,2580
14681,498.95,United Kingdom,2581,2581
16488,498.8,United Kingdom,2582,2582
15142,498.74,United Kingdom,2583,2583
17053,498.48,United Kingdom,2584,2584
17298,498.42,United Kingdom,2585,2585
16820,497.61,United Kingdom,2586,2586
17495,497.56,United Kingdom,2587,2587
16368,497.43,United Kingdom,2588,2588
15300,496.44,United Kingdom,2589,2589
15018,496.21,United Kingdom,2590,2590
17374,495.77,United Kingdom,2591,2591
15448,494.64,United Kingdom,2592,2592
16352,494.44,United Kingdom,2593,2593
17333,494.25,United Kingdom,2594,2594
12763,494.08,Japan,2595,2595
15877,493.28,United Kingdom,2596,2596
13176,492.84,United Kingdom,2597,2597
14270,492.65,United Kingdom,2598,2598
15507,492.36,United Kingdom,2599,2599
13732,491.86,United Kingdom,2600,2600
14236,490.86,United Kingdom,2601,2601
15000,490.52,United Kingdom,2602,2602
14416,490.22,United Kingdom,2603,2603
18074,489.6,United Kingdom,2604,2604
12809,489.31,Portugal,2605,2605
17361,488.2,United Kingdom,2606,2606
14396,487.99,United Kingdom,2607,2607
15165,487.75,United Kingdom,2608,2608
16643,487.51,United Kingdom,2609,2609
13338,487.02,United Kingdom,2610,2610
13675,486.82,United Kingdom,2611,2611
17453,486.72,United Kingdom,2612,2612
15287,486.69,United Kingdom,2613,2613
13153,486.22,United Kingdom,2614,2614
12639,486.1,Sweden,2615,2615
15109,484.95,United Kingdom,2616,2616
16999,484.82,United Kingdom,2617,2617
16504,484.38,United Kingdom,2618,2618
16518,484.32,United Kingdom,2619,2619
14130,483.86,United Kingdom,2620,2620
13531,483.8,United Kingdom,2621,2621
12808,483.65,Portugal,2622,2622
14147,483.4,United Kingdom,2623,2623
17555,483.26,United Kingdom,2624,2624
14450,483.25,United Kingdom,2625,2625
16603,482.47,United Kingdom,2626,2626
17950,482.2,United Kingdom,2627,2627
12504,482.05,Germany,2628,2628
16693,482.01,United Kingdom,2629,2629
18216,481.75,United Kingdom,2630,2630
15091,480.71,United Kingdom,2631,2631
16812,479.35,United Kingdom,2632,2632
16008,478.78,United Kingdom,2633,2633
15589,478.53,United Kingdom,2634,2634
16768,478.09,United Kingdom,2635,2635
12644,477.91,Germany,2636,2636
13092,477.83,United Kingdom,2637,2637
14320,477.79,United Kingdom,2638,2638
12447,476.49,Belgium,2639,2639
18176,476.35,United Kingdom,2640,2640
14853,475.8,United Kingdom,2641,2641
14497,475.37,United Kingdom,2642,2642
15780,475.28,United Kingdom,2643,2643
15349,473.81,United Kingdom,2644,2644
15557,473.65,United Kingdom,2645,2645
16374,473.03,United Kingdom,2646,2646
14013,473.02,United Kingdom,2647,2647
16038,471.78,United Kingdom,2648,2648
17964,471.7,United Kingdom,2649,2649
16885,471.51,United Kingdom,2650,2650
13066,470.8,United Kingdom,2651,2651
15963,470.76,United Kingdom,2652,2652
14431,470.36,United Kingdom,2653,2653
15471,469.48,United Kingdom,2654,2654
15026,469.0,United Kingdom,2655,2655
14896,468.77,United Kingdom,2656,2656
13171,468.41,United Kingdom,2657,2657
14335,468.26,Germany,2658,2658
14029,467.66,United Kingdom,2659,2659
15468,467.51,United Kingdom,2660,2660
13579,467.04,United Kingdom,2661,2661
14205,466.7,United Kingdom,2662,2662
13248,465.68,United Kingdom,2663,2663
15036,465.55,United Kingdom,2664,2664
17140,465.32,United Kingdom,2665,2665
16742,464.9,United Kingdom,2666,2666
13928,464.57,United Kingdom,2667,2667
16586,463.95,United Kingdom,2668,2668
14967,463.8,United Kingdom,2669,2669
12787,463.66,Netherlands,2670,2670
17418,463.46,United Kingdom,2671,2671
14489,463.38,United Kingdom,2672,2672
12945,462.95,United Kingdom,2673,2673
14331,462.66,United Kingdom,2674,2674
14470,461.19,United Kingdom,2675,2675
12391,460.89,Cyprus,2676,2676
16824,460.64,United Kingdom,2677,2677
16805,460.59,United Kingdom,2678,2678
12491,460.4,France,2679,2679
12355,459.4,Bahrain,2680,2680
16589,459.24,United Kingdom,2681,2681
17880,458.92,United Kingdom,2682,2682
15754,458.57,United Kingdom,2683,2683
13506,458.52,United Kingdom,2684,2684
17392,457.91,United Kingdom,2685,2685
15092,457.81,United Kingdom,2686,2686
15121,457.72,United Kingdom,2687,2687
12375,457.5,Finland,2688,2688
13398,457.34,United Kingdom,2689,2689
12564,456.9,France,2690,2690
12999,455.88,United Kingdom,2691,2691
14513,455.59,United Kingdom,2692,2692
15585,455.3,United Kingdom,2693,2693
16529,455.25,United Kingdom,2694,2694
13485,454.24,United Kingdom,2695,2695
15475,454.11,United Kingdom,2696,2696
17564,454.01,United Kingdom,2697,2697
18158,453.4,United Kingdom,2698,2698
12729,453.01,France,2699,2699
18071,453.0,United Kingdom,2700,2700
14184,452.89,United Kingdom,2701,2701
12591,452.85,Italy,2702,2702
12970,452.24,United Kingdom,2703,2703
16574,451.44,United Kingdom,2704,2704
15802,451.42,United Kingdom,2705,2705
14173,450.84,United Kingdom,2706,2706
17040,449.73,United Kingdom,2707,2707
13489,449.52,United Kingdom,2708,2708
12448,449.45,Spain,2709,2709
15739,449.12,United Kingdom,2710,2710
17579,448.9,United Kingdom,2711,2711
14780,447.68,United Kingdom,2712,2712
15646,447.64,United Kingdom,2713,2713
15456,447.22,United Kingdom,2714,2714
15368,446.94,United Kingdom,2715,2715
15889,446.87,United Kingdom,2716,2716
14149,446.62,United Kingdom,2717,2717
17370,446.18,United Kingdom,2718,2718
17190,444.74,United Kingdom,2719,2719
18006,444.68,United Kingdom,2720,2720
14638,443.6,United Kingdom,2721,2721
16404,443.05,United Kingdom,2722,2722
18222,443.0,United Kingdom,2723,2723
14093,442.85,United Kingdom,2724,2724
12579,440.42,France,2725,2725
18233,440.0,United Kingdom,2726,2726
14022,440.0,United Kingdom,2726,2727
15524,440.0,United Kingdom,2726,2728
13954,439.92,United Kingdom,2729,2729
16025,439.66,United Kingdom,2730,2730
13359,439.56,United Kingdom,2731,2731
16968,439.43,United Kingdom,2732,2732
13358,439.03,United Kingdom,2733,2733
14272,437.96,United Kingdom,2734,2734
12552,437.82,Italy,2735,2735
16034,437.7,United Kingdom,2736,2736
12592,437.6,Germany,2737,2737
15553,437.23,United Kingdom,2738,2738
16084,436.18,United Kingdom,2739,2739
15551,436.06,United Kingdom,2740,2740
16948,435.02,United Kingdom,2741,2741
14910,434.35,United Kingdom,2742,2742
14460,434.34,United Kingdom,2743,2743
12493,433.74,France,2744,2744
17035,433.53,United Kingdom,2745,2745
14157,432.88,United Kingdom,2746,2746
16236,432.2,United Kingdom,2747,2747
16881,432.0,United Kingdom,2748,2748
15976,430.94,United Kingdom,2749,2749
18106,430.7,United Kingdom,2750,2750
12452,430.57,Switzerland,2751,2751
13245,430.5,United Kingdom,2752,2752
12795,430.48,Portugal,2753,2753
12827,430.15,United Kingdom,2754,2754
14998,429.87,United Kingdom,2755,2755
16884,429.84,United Kingdom,2756,2756
15450,429.84,United Kingdom,2756,2757
15230,429.6,United Kingdom,2758,2758
13602,428.89,United Kingdom,2759,2759
15957,428.89,United Kingdom,2759,2760
16324,428.68,United Kingdom,2761,2761
17869,428.18,United Kingdom,2762,2762
15360,427.93,United Kingdom,2763,2763
12725,427.8,Italy,2764,2764
12403,427.7,Denmark,2765,2765
12740,427.6,France,2766,2766
12802,427.58,Netherlands,2767,2767
15994,427.07,United Kingdom,2768,2768
17223,426.79,United Kingdom,2769,2769
15930,426.63,United Kingdom,2770,2770
14288,426.6,United Kingdom,2771,2771
15639,425.32,United Kingdom,2772,2772
16780,425.19,United Kingdom,2773,2773
17134,425.0,United Kingdom,2774,2774
17371,423.89,United Kingdom,2775,2775
13140,423.72,United Kingdom,2776,2776
16119,423.36,United Kingdom,2777,2777
15012,423.04,United Kingdom,2778,2778
18034,422.88,United Kingdom,2779,2779
17525,422.7,United Kingdom,2780,2780
13473,422.64,United Kingdom,2781,2781
16689,422.6,United Kingdom,2782,2782
18240,422.58,United Kingdom,2783,2783
17232,421.52,United Kingdom,2784,2784
14757,420.5,United Kingdom,2785,2785
15206,420.3,United Kingdom,2786,2786
14124,419.58,United Kingdom,2787,2787
15361,418.92,United Kingdom,2788,2788
15967,418.83,United Kingdom,2789,2789
12593,418.1,France,2790,2790
17701,417.95,United Kingdom,2791,2791
16629,417.73,United Kingdom,2792,2792
13615,417.69,United Kingdom,2793,2793
16737,417.6,United Kingdom,2794,2794
12833,417.38,United Kingdom,2795,2795
18001,417.23,United Kingdom,2796,2796
13166,417.2,United Kingdom,2797,2797
16816,417.06,United Kingdom,2798,2798
13889,416.9,United Kingdom,2799,2799
15935,416.86,United Kingdom,2800,2800
16957,416.64,United Kingdom,2801,2801
13085,416.08,United Kingdom,2802,2802
15803,415.82,United Kingdom,2803,2803
14139,415.82,United Kingdom,2803,2804
12930,415.8,United Kingdom,2805,2805
12580,415.7,Germany,2806,2806
15725,415.25,United Kingdom,2807,2807
14333,415.2,United Kingdom,2808,2808
16795,414.88,United Kingdom,2809,2809
12993,414.76,United Kingdom,2810,2810
16239,414.2,United Kingdom,2811,2811
17483,414.04,United Kingdom,2812,2812
17052,413.75,United Kingdom,2813,2813
13974,413.59,United Kingdom,2814,2814
16834,413.46,United Kingdom,2815,2815
14620,412.78,United Kingdom,2816,2816
13827,412.05,United Kingdom,2817,2817
15523,412.01,United Kingdom,2818,2818
16272,411.7,United Kingdom,2819,2819
17913,411.6,United Kingdom,2820,2820
14670,411.53,United Kingdom,2821,2821
15186,411.41,United Kingdom,2822,2822
15099,410.48,United Kingdom,2823,2823
15695,409.98,United Kingdom,2824,2824
14048,409.93,United Kingdom,2825,2825
14348,409.57,United Kingdom,2826,2826
12990,409.5,United Kingdom,2827,2827
15225,409.4,United Kingdom,2828,2828
16243,409.1,United Kingdom,2829,2829
16018,408.9,United Kingdom,2830,2830
15269,408.8,United Kingdom,2831,2831
16399,408.57,United Kingdom,2832,2832
17931,408.36,United Kingdom,2833,2833
16010,407.5,United Kingdom,2834,2834
15184,406.76,United Kingdom,2835,2835
15127,406.53,United Kingdom,2836,2836
16947,406.48,United Kingdom,2837,2837
15342,406.09,United Kingdom,2838,2838
14616,406.08,United Kingdom,2839,2839
16204,405.71,United Kingdom,2840,2840
18036,405.62,United Kingdom,2841,2841
12922,405.38,United Kingdom,2842,2842
17379,404.66,United Kingdom,2843,2843
15938,404.58,United Kingdom,2844,2844
16319,404.4,United Kingdom,2845,2845
16484,404.3,United Kingdom,2846,2846
12498,403.7,Germany,2847,2847
17431,403.3,United Kingdom,2848,2848
15221,403.25,United Kingdom,2849,2849
12386,401.9,Australia,2850,2850
15158,401.4,United Kingdom,2851,2851
16500,400.86,United Kingdom,2852,2852
16198,400.68,United Kingdom,2853,2853
12792,400.54,Portugal,2854,2854
17375,400.1,United Kingdom,2855,2855
18164,399.65,United Kingdom,2856,2856
13255,399.51,United Kingdom,2857,2857
